date,post_text,label
2023-09-09 21:41:12,"hindi ko sure kung taga-UD siya, pero hi po kay mitch, marketing ata program niya hahahahah",0
2023-09-09 21:40:05,"Kung sino man po makakita ng bote ng minute maide sa ilalim ng desk sa SHS room 134 lubayan nyo yan akin yan🤬

Babalikan ko po yan sa Monday sayang yung 45 pesos ko pls🥹 pang 15 pesos palang po naiinom ko dyan😭😭

Admin paki post po pls nangungulila ako sa minute maide ko😭",0
2023-09-09 21:39:04,zack tabudlo in ud baka naman :)),0
2023-09-09 21:37:04,"Di ka man pinili, ikaw naman ang pipiliin sa recitation ‼️❤️",0
2023-09-09 21:36:02,"hi! i’m selling my dlsu-d shs uniform for ₱750 (nego), fits L-XXL. comment if ur interested and i’ll pm you! thanks",0
2023-09-09 21:35:05,"legit yung saya pag kasama mo si crush sa groupings. willing to give
my cbaa lanyard po heheh gupitin na yan ME lanyard HAHAHAH",0
2023-09-09 21:34:02,all fun and games until nag self-posting na siya para lang masabi na relevant at famous siya sa UD 😅😅😅,0
2023-09-09 21:33:22,"Kung hindi ka naman nagpamigay ng 1K hindi ka naman iboboto ng lahat dito eh, let's just be real here🤣🤣🤡🤡🤣🫵🫵🫵",0
2023-09-09 21:33:03,LF: gwapong walang sabit NAKAKATRAUMA NA HUHU,0
2023-09-09 21:32:08,"maging sure thing nung taga CTHM dyan when? ahahaha galaw galaw naman ng baso, ikaw tong unang nang entertain sakin eh ;D",0
2023-09-09 21:31:04,"hi! sana mapost

please enlighten me. i want to graduate w latin honors. gusto ko mag-dl this sem pero:
- most of my ea, yung mga mali 4-8
- hindi ako nakapass ng isang ea,
binabawi ko na lang talaga sa recitation saka class participation. pero i think hindi siya enough. natatakot talaga ako na baka hindi ako maka abot sa quota. what do you think? kakayanin kaya?",1
2023-09-09 21:30:04,"Bat wala na yung mga entry number nuna admin katamad ba HAHAHAHAHAH eatwell wag ka papagutom admin 😘😘😘 muah

admin: dami masyado, pero ibabalik din namin",0
2023-09-09 21:29:05,ustong usto kong magapply sa creatives committee ng isang red college jan pero nipansin ko parang wala namang nigagawa yung creatives director officer nila kaya di nalang ako magapply. suggest naman kayo ng org na pede applyan pleassee 🥺,0
2023-09-09 21:28:05,Available po ba ito sa NBS sa UD? Di kasi makapag-bigay ka talking stage ko from CEAT kako baka out of stock,1
2023-09-09 21:26:05,omg i would like to thank dlsu-d freedom wall for this opportunity. Lahat kasi tayo kailangan natin ng unity❤️💚 kaya i thank fw for this because i can say na BAGONG PILIPINAS BAGONG MUKHA MAY SERBISYO MAY ISANG SALITA!!! We can do this for our baby bong bong so what are you waiting for? bhiebhieerm sara baby baby bhibhierm sara😍😍😘🥰😍💚❤️💚✌️✌️✌️✌️✌️✌️👊👊,0
2023-09-09 17:50:04,Mahal ng tuition tapos wala manlang kickboard para sa mga totally di marunong mag swimming,1
2023-09-09 17:49:09,"ako'y tumira ng tres, rebound nanaman i guess",0
2023-09-09 17:48:04,May mag papapicture ba pag nag gojo ako sa loob ng UD?,0
2023-09-09 17:47:04,Ang cute naman ng naka ME na lace from JFINEX nung mass,0
2023-09-09 17:46:04,"60K DLSU-D Tuition Fee Package:

- Mga nagluto ng Carbonara sa Toilet.
- Di nagfu-flush ng toilet
- Di accurate yung pag-shoot ng sh*t sa toilet
- Dividers na kasing-haba ng braso mo (even longer if possible)
- Graffiti almost everyone
- Littering
- Horny for mama/papa de asukals yung kapwa-estudyante
- Mga naghahanap ng jowa agad-agad
- Food court na di worth it yung food
- Nasuspend dahil nawalan ng kuryente
- Rapgod Gen Math Teachers HAHAHA
- Walang gumagamit ng church (mostly)
- Traffic kapag nag-uuwian ng hapon
- Sport Cars/Big Bikes are often visible
- R e s e a r c h (i n g)
- Yung jowang hindi mo nakikita kahit kailan.
- BS in Cable Management sa SHS",0
2023-09-09 15:27:06,hahahahah bkt mga taga ibang school na nag popost sa freedom wall ng ud wala po ba kayong fw,0
2023-09-09 15:26:03,Hello po sa pinakamamahal kong managing editor ng lev pogi mo everyday sana masarap lagi ulam mo sana lagi kang may payong tuwing umuulan sana laging kumpleto tulog mo ilysm lodicakes my honey sugarplum mwa mwa,0
2023-09-09 15:25:04,"Para kang bata pls omg grow up and realize na mali na talaga yang behavior mo, student leader ka pa naman.",0
2023-09-09 15:24:04,I'm looking for a girl who wore a pink longsleeve last week 😍,0
2023-09-09 15:23:03,dinaman nakakainggit mga relationship ng iba pero yung nakikita kong may data sila yun yung nakakainggit EU EU EU,0
2023-09-09 15:22:06,"adminss pa approve pls gonna post this on both hsi and ud fw (sana ma choose)

hi kay kuyang 2nd year na taga biochem from hsi na nakausap ko sa omegle kagabi around 11pm (Sept. 8) hanggang 1am, ako yung nakausap mo na psych student from ud, SABI KO DIBA MAG CONNECT ULIT TAYO PARA MAGDROP IG, HINANAP KITA HANGGANG 4AM PLS MAGPAKITA KA

ps: alam ko sabi natin no fw pero di talaga kita mahanap eh, if want mo ulet mag connect us, put the same interests na sinabi ko kagabi ng 11pm uleeet mamaya sana palarin",0
2023-09-09 15:21:03,San po kaya maganda mag Photoshoot inside UD po?,0
2023-09-09 15:20:05,"CBAASG pakidala naman po ang ibang P-Pop groups huhuhu. BINI, BGYO, Alamat and SB19 pls plsss",0
2023-09-09 15:18:05,trauma ako sa name na mark tas daming lalaki named mark sa block namin 😭😭,0
2023-09-09 15:17:04,sana wala nang suspensions para ma kita ko siya. pa epal na these days yan e ✌🏻,0
2023-09-09 15:16:05,Hi crush hanggang happy crush nga lang ata muna ko sayo intayin kita maging open tho. hanla HAHAHHA,0
2023-09-09 13:01:02,"bakit hindi q naaabutan yung ikot lasalle😭😭😭
—bfs frosh na super pagod",0
2023-09-09 13:00:09,"Shameless confession here:

I think I’m having feelings for a recent friend of mine but he has a girlfriend. I don’t plan on stealing him. I just know that I like him.",0
2023-09-09 12:59:09,"""huy bagay kayo ni—"" shutup beh may asawa na q may sampu kaming anak limang pusa at dalawang aso",0
2023-09-09 12:58:03,"can the profs please refrain from giving assesments sa gabi? Mag bibigay anong oras na, 9pm? 10pm? Minsan almost 11pm pa. Then presentation agad?? Some even give during holidays and tuwing Sunday. Meron na galit kasi students are messaging them beyond 5pm pero tuwing holidays and weekends sigeng bigay din naman sila ng assesments. Akala ko ba there’s a rule na no giving of assesments tuwing holidays?? You guys want us to respect your time but you don’t respect ours naman.",1
2023-09-09 12:57:07,Shout out sa mga naging crush ko ng ilang seconds kapag nakasalubong ko lang,0
2023-09-09 12:56:05,"stress man sa org work, atleast may cute na org mate",0
2023-09-09 12:55:03,"What's up with program councils and their superiority complex? Like, halata naman you're only in the position to feed your own ego... Tsk tsk especially sa isang pc dyan",1
2023-09-09 12:54:07,boring walang nagsusuntukan,0
2023-09-09 12:53:05,"I found you funny and cute ate Monica ng CSO, looking forward to see you sa office palagi",0
2023-09-09 12:52:07,"natatawa ako sa groupmates ko haha puro utos wala namang gawa. ano ka sis, pa importante? shuta andaming kagrupo ilan lang nagalaw jusko",0
2023-09-09 12:51:05,Sa accounting pala ako babagsak akala ko sa tan skin and sweet smile niya,0
2023-09-09 12:50:10,"Sa tropa kong umamin, paki-ayos yung academic works mo. Please be professional kasi at your own risk ka umamin at alam mong malaki chance na ma-rereject ka. Wag kang pabebe at dahil ni-reject ka ‘di ka na gagawa",0
2023-09-09 12:49:03,Crush ko na ata siya.. palagi ko nalang nakikita sa schoolbook.,0
2023-09-09 12:48:06,"just wanna compliment a girl that I only know by the name of sophia, maputi and has braces also has chubby cheeks, ang ganda mo po",0
2023-09-09 12:47:03,"I love my friends but I can't help but feel a little scared of how fickle our friendship could be. I don't know if they're faking it, my mind sometimes tell me that they are but i still love them. Maybe I'm the problem, maybe it's because I'm bad at communicating. i hope I can fix this.",0
2023-09-09 12:46:04,CSCS X CEAT ON TOP,0
2023-09-09 12:44:07,Hi pips! I just wanna ask if you do have some job/sideline offers? I really need to have an income for my everyday expenses. Thankyou :>>,0
2023-09-08 23:45:03,"Hello pa help naman tong CBAA student na need ng 100 respondents from CEAT.

Kung totoong greenflag ang mga CEAT sagutin nyo tong survery na.
https://docs.google.com/forms/d/e/1FAIpQLScXVgMa8SeJxak97rvnb5joHuTrTkRaqOiBhW5G1IpPe7hgtA/viewform?fbclid=IwAR3n7T_W18K5g-xH8aS5VTtS4Id_gPlF3pi6OJ96gzZAIINE-5_rShYUBKg",1
2023-09-08 23:44:03,"wala kayo sa kagrupo ko, inangkin lahat ng gawain tapos nireport na wala kaming ambag. while in fact, dinesregard niya mga gawa namin at gumawa siya ng own version niya. AI checker? 100% AI....sana inangkin mo narin si chatgpt",0
2023-09-08 23:43:03,"Hi doon sa dalawang pogi kahapon (Thursday) sa gdo around 1-2 pm, isang nakahoodie, isang nakasalamin 🫶🏻🫶🏻 single po ba kayo hahahhahahhh 😓😓

- cbaa girlie",0
2023-09-08 23:42:03,"hello tumatanggap po ba kayo ng mentally unstable, indecisive, clingy pero not publicly, gustong magpababy pero madaling macringe, feeling naka rbf pero hindi naman muka lang inosente, matalino pero procrastinator, mamahalin ka pero kasama enhypen at seventeen, tutulungan ka sa schoolworks pero sariling assessment hindi gagawin, minsan hindi nagrereply pero batak magshared post, at marunong magtago ng emotion ung tipong nasasaktan na pala pero hindi halata kase palaging nakangiti???? PM NYO NA KO GUYS😆🫵",0
2023-09-08 21:15:06,CTHMSG PAKI AYOS NAMAN YUNG POST NIYO ABOUT DEAN’S LIST KULANG KULANG!!!!,1
2023-09-08 21:14:03,may nakita po ba kayo coach na wallet na may kasamang susi kanina sa room 127 sa SHS building ng mga 3-5 nandun po kasi yung susi ng bahay 😭😭😭,0
2023-09-08 21:13:04,Ang galing ng ka-group ko HAHAHAHAHAHA. May oras s'ya mag my day at story kahit seen lang sa gc wala eh HAHAHAHAHA. What if bigyan mo ng time tumulong? Puro ka flex ng ginagawa mo sa buhay. Nasan na ambag mo sa paper? HAHAHAHAHA.,0
2023-09-08 21:12:06,3yrs na tayong di naguusap what if gulatin mo ko at mag hi bigla 🌚,0
2023-09-08 21:11:04,paano niyo po nakakayanan ang biochem,0
2023-09-08 21:10:04,"I have a question, can I dye my hair blonde (ala K-Pop hairstyle with bangs, hehehe) after graduation pictorial for Vicissitude next year? Is it okay to have a dyed blonde hair during graduation ceremony?

Salamat sa mga sasagot! 😊

~ULS 2024 cutie guy ✨",1
2023-09-08 21:09:05,Shoutout sa naka match ko sa tinder tas follow ko raw siya sa ig tas di naman ako chinat,0
2023-09-08 21:08:03,May nawawalang bata po.,0
2023-09-08 21:07:04,"hello po! wahahaha please share your experience in dlsu-d dorm, im thinking po kasi if i should take a dorm or not HAHAHAHAHAH",0
2023-09-08 21:05:03,"Hello! We're in need of 700 respondents for this questionnaire. If you have some spare time to answer, we would be extremely grateful. Thank vou so much! Please select ""MA. FRANCES FAYE MAGPANTAY"" in the section labeled ""Name of Researchers."" for tracking purposes.

Warm greetings in St. La Salle!

We are the 3rd-year college students of MKA33 at DLSU-Dasmariñas, are currently conducting research entitled as ""Analyzing Trends: A Comprehensive Study on the PurchasingBehavior of Gen Zs through Product Categorization on TiktokShops in the Philippines."" Through this survey, our primary objective is to procure a profound understanding of our participant's consumer preferences across four interconnected areas or factors, as central of our research. Certifying the responses provided will be treated with the utmost confidentiality and used for research purposes only, adhering to relevant privacy laws and regulations.

As we extend our heartfelt gratitude to you, for your participation and cooperation in this survey form.

https://forms.gle/55Jt51V8fGCouWF8A
https://forms.gle/55Jt51V8fGCouWF8A
https://forms.gle/55Jt51V8GCouWF8A
https://forms.gle/55Jt51V8fGCouWF8A",1
2023-09-08 17:46:03,ano gagawin ko? hindi ko alam kung gusto niya ako? mapride ako ayoko magsabi na may gusto ako sa kanya. ayaw din naman niya magsabi hays. mga medbio talaga.,0
2023-09-08 17:45:04,"may na-gutter kaming na-witness kanina sa campus, grabe na ud students never beating the bad driver allegations HAHAHAHAHAHAHA",0
2023-09-08 17:44:04,guys tumapon ihi ko nung nag drug test ako,0
2023-09-08 17:43:04,Hi! Need po bang above 2.50 ang grade ng isang subject para ma consider as DL or pasok pa din po kung saktong 2.50 ang isang subject na yun? Thanks!,1
2023-09-08 17:42:05,"Shout out sa isa jan, magiintertain tapos di pa pala nakakamoveon sa ex.",0
2023-09-08 17:41:03,Sa mga pabuhat dyan sa klase ano na beh college na kana baka naman gusto mo tumulong sa thesis.,0
2023-09-08 17:40:04,masyado naman ata niliteral ng lasalle bukid ang maging bukid kasi shuta di ako makaconnect sa wifi!!!!! 😠,1
2023-09-08 17:38:04,bakit nagkaron ng membership fee sa orgs? okay lang if 20-50 lang payment eh …….. kusang loob na nga ginagawa ng student …. edi sana nag apply nalang kmi sa work na kami binabayaran bwhwhahhahhahah mahal na nga ng tf eh need pa ng fee para dito,1
2023-09-08 17:37:03,"Natalo ako sa srgt and arms, kaya pinahirapan ko na lang siya, nagingay ako buong klase. toxic na ba ako nun?

a.) hindi
b.) oo
c.) secret",0
2023-09-08 17:36:05,Baket students nag-aadjust sa availability ng profs??? Hindi ba nga kaya may schedule na hinanda sa enrollment kasi iyon yung susundin? Ano itong nangyayari ngayon na binabago ng permanent prof namin sa isang subject yung schedule namin kasi hindi raw siya available ng oras na iyon? Eh kaya nga nakaayos yung schedule para hindi magconflict sa ibang subjects. Nasasayang binayad namin sa inyo lasalle.,1
2023-09-08 17:35:06,May mga kilala ba kayo nagbebenta mini donuts? Yung masarap syempre hahaha mention niyo sa comment section mga fav mini donut shop niyo thank you! And kung pwede rin meet up here sa ud kimi,0
2023-09-08 14:58:02,"

admin: ako nalang, jk",0
2023-09-08 14:55:05,KUKUHANAN PO BA DUGO SA MEDICAL 😭😭😭😭😭,1
2023-09-08 14:54:03,"Hello po. Skl, I have this crush in our classroom pero hindi ko alam ko paano magfirst move. How po ba? Ngayon lang ako nagkaroon ng crush kaya pabigyan niyo na 'ko 😭.",0
2023-09-08 14:53:04,Red flag talaga pag galing sa PAG charot sige na pls wag na mainis bumalik ka na sakin,0
2023-09-08 14:51:03,"what if... dalhin ng cbaasg si harry styles 🤔

sama niyo na sila niall horan, louis tomlinson, zayn malik tas liam payne. oh diba, cbaasg lang pala makakapagbalik sa one direction.",0
2023-09-08 14:50:04,"My opinions after the 1st month of being a CCJE Lasallian:

Pros:
-Super welcoming at friendly ung Student Gov! May libreng snacks nung first week ginawa ko tuloy cafè bar kasi maraming klaseng kape dun haha
- Super friendly rin block ko! Kinabahan ako sa una kasi I came from a private school na 22 kami pero doble population namin sa block, butiSee more nlng medj open sila sa isa't isa at nagkaroon agad ako ng circle of close friends haha
-Maganda ung outdoors ng UD! Ito tlga ung place na tipong lalakarin ko tlga na may peace of mind haha kasi medjo camp ung feel nya at parang therapeutic sya sakin

Cons:
- There are some facilities na pinapasukan ko na parang need iayos, may isang room na parang butas ung binatana tapos there was one time na basa ung floor kasi sa ulan
- Some orgs are medj pushy magrecruit? Idk kung pano ko sya iexplain kasi baka lang to sa pagiging introvert ko, pero parang instead of being intruiged or interested sa org nila nappressure ako kaya as much as possible binibilisan ko nlng lakad ko thru JFH tents para di nila ako mapansin
- Nakakastress inavigate ung SB, especially pag nakamobile lang ako huhu kasi nakatago tlga ung to do list sa website kaya kailangan ko tlgang hanapin un pag maglolog in dun

Might notice more after ng September pero tignan nlng po natin haha",1
